id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
15553,47000,The X-Files,NULL,1998-07-01 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
176012,64238,The X-Files: Unrestricted Access,NULL,1998-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22563,75301,Theme Aquarium,NULL,1998-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159839,216009,Theme Hospital,NULL,1998-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
194817,2,Thief: The Dark Project,NULL,1998-11-30 00:00:00.000,61,NULL,70.0000,1,86.5387,134
105919,15461,Thousand Arms,"Meis Triumph is the last representative of generations of spirit blacksmiths. One day a group of evildoers attacks his hometown, and he is forced to leave to Boyzby, the capital city of the country. There he meets a lovely girl named Sodina, who introduces him to her brother, who also happens to be a spirit blacksmith. Soon the heroes discover that the attack on Meis' hometown was part of a much larger plan, and find themselves fighting for their lives.",1998-12-17 00:00:00.000,4,NULL,NULL,NULL,NULL,NULL
28518,50006,Three Lions,NULL,1998-04-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55637,65915,Thrill Drive,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176314,22843,Thunder Brigade,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138960,43913,Thunder Force V: Perfect System,NULL,1998-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77944,2400,Tie Break Tenis 98',NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39743,44917,Tiger Woods 99 PGA Tour Golf,NULL,1998-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127875,8810,Tiger Woods PGA Tour 99,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68550,43759,Time Bokan Series: Bokan Desuyo,NULL,1998-04-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42208,43764,Time Bokan Series: Bokan to Ippatsu! Doronbo,NULL,1998-04-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173553,8054,Tiny Toon Adventures: The Great Beanstalk,NULL,1998-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175994,71720,Titanic: Challenge of Discovery,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128409,10841,Titenic,NULL,1998-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
121250,8001,TOCA 2: Touring Car Challenge,NULL,1998-12-31 00:00:00.000,7,NULL,NULL,NULL,81.3051,16
70940,108751,Tokimeki Memorial Drama Series Vol. 2: Irodori no Love Song,NULL,1998-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59769,108180,Tokimeki no Houkago,NULL,1998-07-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72913,61572,Tokyo 23-Ku Seifuku Wars,NULL,1998-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77354,91925,Tokyo Majin Gakuen: Kenpuu-chou,NULL,1998-06-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167673,1842,Tom Clancy's Rainbow Six,NULL,1998-08-21 00:00:00.000,14,NULL,NULL,NULL,77.8766,53
661,1858,Tom Clancy's ruthless.com,NULL,1998-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37746,44823,Tomoyasu Hotei: Stolen Song,NULL,1998-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12465,7956,Tonka Garage,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122635,3616,Top Gear Overdrive,NULL,1998-11-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
122642,22912,Top Gun: Hornet's Nest,NULL,1998-12-01 00:00:00.000,NULL,NULL,38.0000,1,NULL,NULL
185243,43946,Toshinden Card Quest,NULL,1998-04-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53461,98907,Total Annihilation: Commander Pack,NULL,1998-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110262,45964,Touhou Gensoukyou: Lotus Land Story,"Following the events of the previous games, youkai soon began to swarm the Hakurei Shrine, prompting Reimu Hakurei and Marisa Kirisame to seperately head for a lake in the mountains, which appears to be the source of a tremendous power surge. The two reach the gateway underneath the lake, which teleports them to a strange dream world, in which the mansion Reimaden exists, where the mastermind supposedly is.

The heroine sets off to the lake, but sees a youkai, Orange. Orange wasn't going to fight, but the heroine attacked Orange merely because she was a youkai. The heroine goes off but encounters a vampire, Kurumi. Kurumi attempts to prevent the heroine from reaching the island in the mountain lake but fails. Ironically, Kurumi is not a lake guard or anything. After Kurumi is defeated, the heroine sets off somewhere else and finds the boundary line between the dream world and the real world. However, the heroine encounters Elly, the gatekeeper of the boundary. Elly states that depending on who you're using, either a Shrine Maiden or a Magician had entered the world. Elly is battled and defeated, thus the heroine entering the dream world. After, the heroine explores the dream world, but encounters either Reimu or Marisa, depending on who you are playing as. They are surprised to see each other and then they battle. The heroine wins as usual, forcing the other to leave the dream world. The heroine heads deeper in the dream world, but encounters Yuuka, who had just woken up and is upset that someone is in her mansion at this hour. They fought and the heroine wins. However, Yuuka retreats and runs away. The heroine is forced to chase her, leading to the final stage. Yuuka appears and again and battles the heroine one last time, however Yuuka loses again.

Later on, the heroine sets into another unknown dream world. While exploring the dream world, the heroine encounters Mugetsu, a Maid who claims that this dream world is hers. Mugetsu doesn't seem to know about the tremendous power surge, but still battles the heroine merely because she was bored. Mugetsu is defeated, and asks her older twin sister, Gengetsu for help. Mugetsu leaves and Gengetsu comes into the battlefield. Gengetsu doesn't know what is happening, but knows her job is to defeat the heroine. But of course, the heroine wins and the twin sisters are defeated.",1998-08-14 00:00:00.000,2,NULL,NULL,NULL,79.8454,12
73047,45963,Touhou Kaikidan: Mystic Square,"For no apparent reason, large quantities of demons and youkai begin to travel from Makai, the world of demons, to Gensokyo, swamping the land and leaving Reimu Hakurei with a lot of extermination to do. Frustrated, Reimu tracks the source of the invasion to ""The Cave in Which the Door to Makai is Said to Be,"" which lies in the mountains behind the Hakurei Shrine. Reimu decides that it is her duty as a shrine maiden to root out the cause of this mess. Unbeknownst to her, Marisa Kirisame has learned of her plans and decides to follow along with the hope of discovering some unique powers to steal within Makai. Elsewhere, Mima, the evil spirit of the Hakurei Shrine, and Yuuka Kazami, the youkai, decide to travel to Makai as well, although they have their own reasons for doing so.

Within the cave, the heroine encounters the guardian of the gateway to Makai, Sara, and dispatches her with ease before beginning a high-speed flight through the boundary between worlds. Therein the heroine happens across a demon traveling in the opposite direction named Louise and crushes her as well. The heroine then arrives in Makai above a massive dark city, where she is confronted by Alice Margatroid, who attacks her with the help of her living dolls. After defeating her, the heroine flies away from the city and toward a grim fortress that rises up in distance. Along the way the witches Yuki and Mai appear and attempt to impede her progress, ultimately to little effect.

Entering the fortress Pandæmonium, the heroine soars past fantastic crystal designs while battling through legions of enemies. At the top she is met by a strange individual named Shinki who politely informs her that the demon invasion is entirely the fault of a civilian travel agency that is arranging tours of Gensokyo and that it lies outside of her jurisdiction. Before the protagonist can inquire as to the meaning of this they are interrupted by Yumeko, who adamantly insists that Shinki retire so that she may dispose of their uninvited guest. After defeating the maid, the protagonist meets Shinki again, who now explains that she is actually the god and creator of Makai itself. She promises to look into the tourist issue, but only after severely punishing the heroine for disrupting her realm so. This final battle is extraordinarily violent and Shinki's tremendous power leaves much of Makai in flames.

At an unspecified later date, the heroine again encounters Alice Margatroid, this time in a strange wonderland. Alice now possesses a large grimoire that grants her great magical powers and challenges the heroine to a rematch. After a lengthy battle and her second defeat, Alice laments her inability to defeat the heroine before fleeing with the book.",1998-12-30 00:00:00.000,3,NULL,NULL,NULL,79.9128,11
157758,203050,Tour Party: Sotsugyou Ryokou ni Ikou,"During the journey the players will meet different people and they can become friends with them, and different events that will make the trip more interesting.",1998-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65813,202778,Tower of the Sorceror,NULL,1998-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5704,82822,Toys Dream,NULL,1998-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14560,178354,Traffic Confusion II,NULL,1998-09-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114599,44945,Trap Gunner: Countdown to Oblivion,NULL,1998-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137310,9057,Trespasser,"The game opens with John Hammond reading an excerpt from his memoirs. Hammond is a rich industrialist who used his wealth to assemble a scientific team that cloned dinosaurs. Intent on creating an amusement park showcasing his biological attractions, Hammond's park ultimately fails when the dinosaurs escape. While Jurassic Park was built on Isla Nublar, off the coast of Costa Rica, the animals were raised at an alternate location, Isla Sorna, also named ""Site B"". Trespasser takes place a year after the events of The Lost World: Jurassic Park, where the general public has learned about the existence of Jurassic Park.

The game begins in a dark apartment, where mail is piling up and a phone rings. When it goes to voice-mail, a woman named Jill leaves a message, expressing amazement that Anne (the apartment's resident) had actually gone ahead on a trip to the tropics. The message closes with Jill's comment, ""I thought you HATED flying."" The scene changes to an unseen person closing and bolting an airplane bathroom door and then the sounds of retching can be heard. The plane suddenly bucks and an apparent malfunction occurs and the plane crashes.

Anne awakens on the shores of an island (apparently the sole survivor of the crash), and proceeds to explore. Anne learns she is on Site B, InGen's dinosaur breeding facility. Pursued by dinosaurs, Anne makes use of weapons left behind to defend herself as she explores. Following a monorail track into the island interior, Anne encounters dinosaurs such as Brachiosaurus, Velociraptor, Stegosaurus, Triceratops, Tyrannosaurus, Parasaurolophus, and Albertosaurus. After recovering security cards from an InGen town, Anne proceeds past a dam and to a large mountain. At the summit, Anne is able to contact the United States Navy on an emergency channel. After defeating the Alpha Velociraptor and its tribe that lives atop the mountain, she is rescued by helicopter. The game closes as Anne returns to her apartment. Jill calls and the message goes to the answering machine, saying she ""better have a good damn reason for not calling,"" Anne wordlessly responds by tossing a raptor claw on her desk.",1998-10-28 00:00:00.000,3,NULL,NULL,NULL,65.1666,16
69420,78304,Tribal Rage,NULL,1998-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86282,210352,Triple Comando,"A South American government, after long negotiations and a great espionage activity, has managed to get hold of the TECNOLOGY POSITRONIC, a large photonic cannon whose power is superior to anything known. The POSITRONIC, coveted by many other countries, endangers the tense peace in the zone.

The only solution is to destroy it at any cost and for this purpose a Vietnam veteran, Charlie Montinni, a weapons expert and fierce fighter, has been hired. His partners Humphrey Stallone and Billy Von Pettet will help him in such a risky mission. In TRIPLE COMMANDO you can be any of them and go into the jungle in search of the fearsome cannon.",1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139006,45003,Triple Play 99,NULL,1998-03-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
79772,94314,Trophy Bass 2 Deluxe,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99342,77073,Tsumu,NULL,1998-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
784,68866,Tun Town,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175649,44925,Turbo Prop Racing,NULL,1998-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72886,141041,Turkey Hunt 3D,NULL,1998-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
15453,1326,Turok 2: Seeds of Evil,NULL,1998-12-10 00:00:00.000,22,NULL,63.5000,3,76.7903,52
132180,146696,Turok 2: Seeds of Evil,NULL,1998-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119103,59667,Twilight Syndrome Special,NULL,1998-07-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134262,149977,TwinBee RPG,NULL,1998-04-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
118171,138988,Twins Story: Kimi ni Tsutaetakute...,NULL,1998-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177528,3622,Twisted Edge Extreme Snowboarding,NULL,1998-11-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173582,4697,Twisted Metal III,"Twisted Metal III takes place two years after the events of Twisted Metal 2 and is a continuation of the previous game’s story. A mysterious man that goes by the name of Calypso returns with his Twisted Metal tournament in which the winner is granted one wish. Calypso tends to twist the winner's wish, leaving them with an unfortunate demise.",1998-10-31 00:00:00.000,7,NULL,NULL,NULL,73.3703,23
110057,44852,Ubik,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130863,78940,Ultraman Fighting Evolution,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125036,147321,Uncle Albert's Magical Album,NULL,1998-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5872,127123,Uninhabited Island Story - Another World,NULL,1998-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
175949,198948,Universal Monsters Dracula,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26046,198949,Universal Monsters The Mummy,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26068,198950,Universal Monsters The Wolf Man,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160464,91956,Uno DX,NULL,1998-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38289,273,Unreal,NULL,1998-05-22 00:00:00.000,34,NULL,NULL,NULL,80.6427,96
14132,22803,Uprising 2: Lead and Destroy,NULL,1998-12-09 00:00:00.000,NULL,NULL,77.0000,1,NULL,NULL
170948,45030,Uprising-X,NULL,1998-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133680,50131,Urban Assault,NULL,1998-07-31 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
108273,44869,V2000,NULL,1998-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124559,205710,Valkyrie no Bouken: Toki no Kagi Densetsu,NULL,1998-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152537,8830,Vangers,NULL,1998-06-01 00:00:00.000,1,NULL,NULL,NULL,79.6430,8
193703,43914,Vanguard Bandits,NULL,1998-07-30 00:00:00.000,NULL,NULL,NULL,NULL,86.8106,8
89042,41075,Vapor TRX,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81316,46513,Vecmania,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101569,7639,Velhokissa Kloridi Klaviatuuri ja Kadonneet Aakkoset,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118663,46517,V-Frogger,"The arcade game Frogger involved players guiding their frogs across a busy, several lane street, then maneuvering through a water area in the second area of the game, jumping on logs and the backs of turtles and crocodiles in order to reach and fill up the five frog home bays at the top of the screen. Various obstacles and enemies would kill the players' frogs upon contact, as well as if they were to run out of time before making it to a frog bay, hit a top wall, drown in water, or pass too far to the left or right edges of the screen.

V-Frogger is a clone of the arcade original with some graphical changes and enhancements.",1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30539,40770,Video Time Machine,NULL,1998-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100519,93480,Vigilance,NULL,1998-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169575,3332,Vigilante 8,NULL,1998-06-01 00:00:00.000,10,NULL,40.0000,1,69.4825,43
124872,100048,Vikings,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95332,12901,Viper,NULL,1998-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124268,937,Viper Racing,NULL,1998-11-30 00:00:00.000,1,NULL,85.0000,1,NULL,NULL
66751,131239,Virtuacall S,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112875,3334,Virtual Chess 64,NULL,1998-06-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49421,166510,Virtual Kyoutei '98,NULL,1998-07-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119119,3624,Virtual Pool 64,NULL,1998-12-17 00:00:00.000,NULL,NULL,58.0000,1,NULL,NULL
158012,47084,Viva Soccer,NULL,1998-09-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91188,113487,Void ヴォイド,NULL,1998-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
176439,44931,VR Baseball 99,NULL,1998-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186603,44928,VR Powerboat Racing,NULL,1998-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120459,152047,V-Rally: Championship Edition,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105838,93007,Wachenröder,"Wachenröder takes place in a dark future on the island Edward, which is ruled by the noble and magnanimous King Wizar (who is imprisoned by the evil prime minister Vlad at the time which the game begins). In this alternate history, steam power is very sophisticated and the people hold it dear: vehicles, gadgetry or weapons are driven by vapor in place of electricity.

Since the building of several wastewater treatment plants for the rich upper class, the citizens of Edoalds suffer more and more from diseases caused by hazardous waste and contaminated drinking water.

The player assumes the role of Lucian Taylor, who is in search of Imperator Duran, to avenge the illness-caused death of his younger sister, which he holds him responsible for.",1998-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123042,3627,Waialae Country Club: True Golf Classics,NULL,1998-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55136,70934,Waku-waku Puyo Puyo Dungeon,NULL,1998-04-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
180082,98205,Waku-waku Volley,NULL,1998-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161152,182444,Wangan Trial,NULL,1998-03-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18043,108911,Wangan Trial Love,NULL,1998-04-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101110,930,WarBirds: World War II Combat Aviation,NULL,1998-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
17704,71308,WarBreeds,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149038,11704,Warcraft Adventures: Lord of the Clans,NULL,1998-01-01 00:00:00.000,1,3,NULL,NULL,NULL,NULL
152250,45028,WarGames: Defcon 1,NULL,1998-07-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
123253,22805,Wargasm,NULL,1998-12-31 00:00:00.000,NULL,NULL,73.0000,1,NULL,NULL
127020,29270,"Warhammer 40,000: Chaos Gate","Set in the Warhammer 40,000 universe, Chaos Gate tells the story of an Ultramarines army led by Captain Kruger, as he attempts to recover the Concordat Chaosium, a pre-Horus heresy artefact, from the hands of Chaos Lord Zymran's forces. With a mighty company under your command, you must engage in campaign scenarios and skirmishes, defeating the forces of Chaos and completing objectives to bring you closer to acquiring the artefact and defeating the heretics.",1998-10-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
159113,11336,Warhammer: Dark Omen,NULL,1998-03-31 00:00:00.000,4,NULL,NULL,NULL,79.5784,11
59511,204786,Wario Land II,NULL,1998-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177444,1697,Wario Land II,NULL,1998-03-09 00:00:00.000,6,NULL,NULL,NULL,78.0366,27
188244,931,Warlords III: Darklords Rising,NULL,1998-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118213,198961,WCW Nitro Giant,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1321,198960,WCW Nitro Sting,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32864,198962,WCW nWo Thunder,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54252,3636,WCW/nWo Revenge,NULL,1998-11-30 00:00:00.000,2,NULL,NULL,NULL,71.0529,9
121753,18315,WCW/nWo Thunder,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,26.4045,5
65456,72145,West Front,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1238,3637,Wetrix,NULL,1998-11-27 00:00:00.000,2,NULL,68.0000,1,99.0153,9
11113,144230,Wheel of Fortune,NULL,1998-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51374,198982,Wheel of Fortune Slots,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20396,92036,Wheels!,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161071,7481,White Album,NULL,1998-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116682,15840,Wild 9,"Wex Major is a teenager from Earth whose parents were kidnapped by aliens. Traveling through space, Wex comes into contact with a powerful weapon system known as The Rig. Apparently the young boy is the only one who can harness the power of The Rig, and he is proclaimed The Great Champion, a legendary leader who can rid the oppressed people of the Andromeda Galaxy from the tyranny of the evil gigantic monster named Karn. Wex recruits other teenage mutants and becomes the leader of Wild 9, an organization that aims to overthrow Karn and liberate the galaxy.",1998-09-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
68760,118220,Wild Varmint Bounty Hunter,NULL,1998-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
45036,63599,Winning Post 3,NULL,1998-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45851,63598,Winning Post 3: Program '98,NULL,1998-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178148,1539,Wipeout 64,NULL,1998-11-03 00:00:00.000,NULL,NULL,NULL,NULL,70.6350,5
116384,78865,Wizardry: Llylgamyn Saga,NULL,1998-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85773,108169,Wizard's Harmony R,NULL,1998-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31561,40162,Wonder Stick,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166028,186581,Wonder Trek,NULL,1998-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181541,3641,World Cup 98,NULL,1998-03-31 00:00:00.000,5,NULL,NULL,NULL,86.1396,25
83789,217772,World Football Challenge '98,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46529,45466,World League Soccer '98,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64185,138908,World Soccer Jikkyou Winning Eleven 3: Final Ver.,NULL,1998-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183446,181573,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,NULL,1998-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71345,146635,Wrath of Darkness,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138266,2395,Wreckin Crew,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143655,42400,Wrecking Crew '98,"Mario, on his way home from a trip, discovers that Bowser has been conducting a construction campaign of building high-rises in the Mushroom Kingdom, which are depriving the local plantlife of sunlight. Refusing to tolerate this, he brings out a mighty blue hammer from a chest inside his house and embarks on a mission to demolish the offending structures. Mario's old nemesis, Foreman Spike, along with several other foes from the original game, are out to stop him.",1998-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136142,206032,WWF War Zone,NULL,1998-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175349,3645,WWF War Zone,NULL,1998-07-14 00:00:00.000,3,NULL,NULL,NULL,63.5226,16
156739,27,X-COM: Interceptor,NULL,1998-05-31 00:00:00.000,3,NULL,NULL,NULL,50.0000,2
